EAN,Name,Price,Link,image
850018251402,Level 3 Tinted Gel Black,"€7,99",https://www.kappersleverancier.nl/collections/haarstyling/products/level-3-tinted-gel-black,www.kappersleverancier.nl/cdn/shop/files/tinted_512x512.jpg?v=1715853334
8682035086949,Nishlady Liquid Spray Wax,"€5,99",https://www.kappersleverancier.nl/collections/haarstyling/products/nishlady-liquid-spray-wax,www.kappersleverancier.nl/cdn/shop/files/nishlady_liquid-spray-wax_512x615.jpg?v=1706618498
850018251365,Level 3 Hair Spray Natural Look,"€7,99",https://www.kappersleverancier.nl/collections/haarstyling/products/level-3-hair-spray-natural-look,www.kappersleverancier.nl/cdn/shop/files/hairs_512x512.png?v=1715848548
810119061751,Level 3 Freeze Hair Spray,"€8,99",https://www.kappersleverancier.nl/collections/haarstyling/products/level-3-freeze-hair-spray,www.kappersleverancier.nl/cdn/shop/files/freeze_512x512.png?v=1715848300
850018251068,Level 3 Super Strong Hair Styling Gel,"€4,99",https://www.kappersleverancier.nl/collections/haarstyling/products/level-3-super-strong-hair-styling-gel,www.kappersleverancier.nl/cdn/shop/files/gel_512x512.png?v=1714457694
850018251303,Level 3 Brilliant Cream,"€4,49",https://www.kappersleverancier.nl/collections/haarstyling/products/level-3-brilliant-cream,www.kappersleverancier.nl/cdn/shop/files/cream_512x512.jpg?v=1710426613
5412058219733,"Sibel Metal Brush Frizzy Hair Model 2 16,7x6,1cm","€3,99",https://www.kappersleverancier.nl/collections/haarstyling/products/sibel-metal-brush-frizzy-hair-model,www.kappersleverancier.nl/cdn/shop/products/get-image-thumbnail_1_6894cfa5-08c9-4bfe-b9f2-48ecfe4ae91e_512x911.jpg?v=1680171910
8682035087342,Fenerbahce Hair Styling Wax Matte Clay,"€1,99",https://www.kappersleverancier.nl/collections/haarstyling/products/fenerbahce-hair-styling-wax-matte-clay,www.kappersleverancier.nl/cdn/shop/files/fnr_512x514.jpg?v=1720678451
850018251815,Level 3 Oil Sheen Spray,"€12,99",https://www.kappersleverancier.nl/collections/haarstyling/products/level-3-oil-sheen-spray,www.kappersleverancier.nl/cdn/shop/files/oil_512x512.png?v=1715848923
810119061744,Level 3 Matte Putty,"€7,99",https://www.kappersleverancier.nl/collections/haarstyling/products/level-3-matte-putty,www.kappersleverancier.nl/cdn/shop/files/matte2_512x512.png?v=1715848678
850016995810,Level 3 Hair Claw Clips 4P,"€7,99",https://www.kappersleverancier.nl/collections/haarstyling/products/level-3-hair-claw-clips-4p,www.kappersleverancier.nl/cdn/shop/files/Level3_512x428.png?v=1710426870
8682035083399,Professionele Styling kam 129,"€3,99",https://www.kappersleverancier.nl/collections/haarstyling/products/professionele-styling-kam-129,www.kappersleverancier.nl/cdn/shop/files/1299_512x332.png?v=1709904815
8681701002931,Morfose Ossion Premium Barber Hair & Beard Wax,"€4,99",https://www.kappersleverancier.nl/collections/haarstyling/products/morfose-ossion-premium-barber-hair-beard-wax,www.kappersleverancier.nl/cdn/shop/files/Beardwax_512x333.jpg?v=1709110566
8682035085089,Nishman Pomade M8 Matte Forming Cream,"€4,99",https://www.kappersleverancier.nl/collections/haarstyling/products/nishman-pomade-m8-matte-forming-cream,www.kappersleverancier.nl/cdn/shop/files/M8_512x512.png?v=1703250704
8682035087762,Nishman Pomade M7 Matte Defining Paste,"€4,99",https://www.kappersleverancier.nl/collections/haarstyling/products/nishman-pomade-m7-matte-defining-paste,www.kappersleverancier.nl/cdn/shop/files/M7_512x512.png?v=1703250618
8682035081326,Nishman Pomade M6 Matte Hair Styling Inca Ichi,"€4,99",https://www.kappersleverancier.nl/collections/haarstyling/products/nishman-pomade-m6-matte-hair-styling-inca-ichi,www.kappersleverancier.nl/cdn/shop/files/M6_512x518.png?v=1703250520
8680678831421,Morfose Hair Conditioner,"€5,99",https://www.kappersleverancier.nl/collections/haarproducten/products/keratin-conditioner,www.kappersleverancier.nl/cdn/shop/products/morfose-conditioner_512x512.jpg?v=1625867394
8680678800052,Morfose Mousse,"€4,99",https://www.kappersleverancier.nl/collections/haarproducten/products/milk-mousse,www.kappersleverancier.nl/cdn/shop/products/morfose-mousse_512x512.jpg?v=1625867377
8698655380046,Morfose Hair Spray Ultra Strong,"€3,99",https://www.kappersleverancier.nl/collections/haarproducten/products/haarspray,www.kappersleverancier.nl/cdn/shop/files/Morfose-Hair-Spray_512x818.jpg?v=1703239879
8681665066420,Nishman Zout en Parabeenvrij Shampoo 1250 ml,"€5,99",https://www.kappersleverancier.nl/collections/haarproducten/products/shampoo-salt-paraben-free,www.kappersleverancier.nl/cdn/shop/products/nish-man-shampoo-1250_512x512.png?v=1625867172
8680050119024,Bio Keratin Gold,"€29,99",https://www.kappersleverancier.nl/collections/haarproducten/products/bio-keratin,www.kappersleverancier.nl/cdn/shop/products/bio-keratin-gold_247x350.jpg?v=1625867451
8680678826946,Morfose Milk Hair Conditioner,"€7,29",https://www.kappersleverancier.nl/collections/haarproducten/products/milk-hair-conditioner,www.kappersleverancier.nl/cdn/shop/files/2phaseconditioner_512x512.jpg?v=1703239117
8682035080084,Nishman Shampoo 5000ml,"€12,99",https://www.kappersleverancier.nl/collections/haarproducten/products/shampoo-5l,www.kappersleverancier.nl/cdn/shop/products/nishman-shampoo-5000ml_512x512.png?v=1625867461
8682035084396,Nishman Hair Coloring Spray,"€4,99",https://www.kappersleverancier.nl/collections/haarproducten/products/nishman-hair-coloring-spray,www.kappersleverancier.nl/cdn/shop/products/colour_512x512.png?v=1646380224
8682035080190,Nishman Haar Spray,"€4,99",https://www.kappersleverancier.nl/collections/haarproducten/products/hair-spray,www.kappersleverancier.nl/cdn/shop/products/nishman-hair-spray-1_512x512.png?v=1625867423
4260732690092,Aluminium Folie Kapper,"€12,99",https://www.kappersleverancier.nl/collections/haarproducten/products/aluminium-folie-kapper,www.kappersleverancier.nl/cdn/shop/products/comair_alufolie_12cmx250m_512x512.png?v=1684130757
8680678833883,Morfose Argan Oil,"€10,99",https://www.kappersleverancier.nl/collections/haarproducten/products/argan-olie,www.kappersleverancier.nl/cdn/shop/products/arganolie_512x512.jpg?v=1625867345
8682035080688,Nishman Conditioner Silicon & Paraben Free 1250 ml,"€5,99",https://www.kappersleverancier.nl/collections/haarproducten/products/conditioner-silicon-paraben-free,www.kappersleverancier.nl/cdn/shop/products/nish-man-conditioner-1250-ml_512x512.png?v=1625867173
8680050119062,Bio Gold Keratin Set,"€39,99",https://www.kappersleverancier.nl/collections/haarproducten/products/bio-keratin-gold-set,www.kappersleverancier.nl/cdn/shop/products/bio-keratin-gold-3lu-set_431x431.jpg?v=1625867450
8682035080701,Nishman Conditioner 5000ml,"€12,99",https://www.kappersleverancier.nl/collections/haarproducten/products/conditioner-5l,www.kappersleverancier.nl/cdn/shop/products/nishman-conditioner-5000ml_512x512.png?v=1625867459
8680678837096,Morfose Milk Therapy Hair Mask,"€10,99",https://www.kappersleverancier.nl/collections/haarproducten/products/milk-therapy-hair-mask,www.kappersleverancier.nl/cdn/shop/files/milk_baef6f24-5824-40eb-a09b-6c9c61fb657f_512x512.jpg?v=1703239416
8682035081739,Nishman Hair Magic Retouch Black,"€6,99",https://www.kappersleverancier.nl/collections/haarproducten/products/thickener,www.kappersleverancier.nl/cdn/shop/products/magic_512x512.png?v=1676027256
8698655383702,Morfose Hair Serum Keratin,"€7,99",https://www.kappersleverancier.nl/collections/haarproducten/products/hair-serum-keratin,www.kappersleverancier.nl/cdn/shop/files/kk_512x512.png?v=1703239690
8681701001675,Morfose Creamy Milk Shampoo 500ml,"€5,99",https://www.kappersleverancier.nl/collections/haarproducten/products/creamy-milk-shampoo,www.kappersleverancier.nl/cdn/shop/products/morfose-milk-therapy-shampoo_512x651.jpg?v=1625867389
No barcode found,Ring Fohn houder / Haar droger houder,"€7,99",https://www.kappersleverancier.nl/collections/haarproducten/products/fohn-houder-haar-droger-houder,www.kappersleverancier.nl/cdn/shop/products/houder_eb42c3e1-6e7e-4fad-b902-2c2163a4887b_512x512.jpg?v=1625867722
8680678837713,Morfose Creamy Milk Shampoo 1000ml,"€10,99",https://www.kappersleverancier.nl/collections/haarproducten/products/morfose-creamy-milk-shampoo,www.kappersleverancier.nl/cdn/shop/products/Morfose-Milk-Therapy-Creamy-Milk-Shampoo-1000ml-scaled_512x1052.jpg?v=1652787135
8682035083160,Nishman Baard Conditioner,"€4,99",https://www.kappersleverancier.nl/collections/haarproducten/products/baard-conditioner,www.kappersleverancier.nl/cdn/shop/products/baard2_512x518.png?v=1625867662
8680678831124,Morfose Argan Shampoo 1000ml,"€8,49",https://www.kappersleverancier.nl/collections/haarproducten/products/argan-shampoo,www.kappersleverancier.nl/cdn/shop/products/morfose-argan-shampoo_512x651.jpg?v=1625867399
8681701001484,Morfose Biotin Hair Mask,"€9,59",https://www.kappersleverancier.nl/collections/haarproducten/products/biotin-hair-mask,www.kappersleverancier.nl/cdn/shop/products/Bubble-Biotin-Hair-Mask_512x451.jpg?v=1646391033
8445000015197,Mirplay Fohn houder / Haar droger houder Chris,"€7,99",https://www.kappersleverancier.nl/collections/haarproducten/products/fohn-houder-haar-droger-houder-1,www.kappersleverancier.nl/cdn/shop/products/CHRIS1_512x520.jpg?v=1633697640
799439301702,Black Hair Shampoo,"€11,99",https://www.kappersleverancier.nl/collections/haarproducten/products/black-hair-shampoo,www.kappersleverancier.nl/cdn/shop/products/dexe-shampoo_512x512.jpg?v=1625867401
8698655383696,Morfose Hair Serum,"€7,99",https://www.kappersleverancier.nl/collections/haarproducten/products/hair-serum,www.kappersleverancier.nl/cdn/shop/files/morfose-hair-serum-orange_512x512.png?v=1703239494
8681701001385,Morfose Silver Shampoo 1000ml,"€9,99",https://www.kappersleverancier.nl/collections/haarproducten/products/silver-shampoo,www.kappersleverancier.nl/cdn/shop/products/silver_330x640.jpg?v=1625867447
8680678831117,Morfose Keratin Hair Mask,"€9,59",https://www.kappersleverancier.nl/collections/haarproducten/products/keratin-hair-mask,www.kappersleverancier.nl/cdn/shop/files/Morfose_512x377.jpg?v=1713254330
8681701002023,Morfose Argan Hair Masker,"€9,59",https://www.kappersleverancier.nl/collections/haarproducten/products/argan-hair-mask,www.kappersleverancier.nl/cdn/shop/products/argan_512x454.jpg?v=1646391060
8682035080473,Nishman Two Phase Beard & Hair Conditioner,"€6,99",https://www.kappersleverancier.nl/collections/haarproducten/products/two-phase-beard-hair-conditioner,www.kappersleverancier.nl/cdn/shop/products/nish-man-2-phase-conditioner_512x512.png?v=1625867171
8680678828681,Morfose Biotin Hair Conditioner,"€5,99",https://www.kappersleverancier.nl/collections/haarproducten/products/morfose-biotin-hair-conditioner,www.kappersleverancier.nl/cdn/shop/files/morfose-biotin-conditioner_1bdda976-01f0-4f4c-8ab9-b807835cb7cd_512x656.jpg?v=1703238914
8680678831131,Morfose Collagen Shampoo,"€8,99",https://www.kappersleverancier.nl/collections/haarproducten/products/collagen-shampoo,www.kappersleverancier.nl/cdn/shop/products/morfose-collagen-shampoo_512x651.jpg?v=1625867400
8680678833876,Morfose Keratin Oil,"€10,99",https://www.kappersleverancier.nl/collections/haarproducten/products/keratin-oil,www.kappersleverancier.nl/cdn/shop/files/morfose-keratin-oil_512x512.png?v=1703239211
8682035082392,Nishman Hair Magic Retouch Brown,"€6,99",https://www.kappersleverancier.nl/collections/haarproducten/products/magic-retouch,www.kappersleverancier.nl/cdn/shop/products/nishman-hairmagicretouchup100ml-darkbrown_256x256.png?v=1625867299
799439313934,Dexe Black Hair Shampoo 400ml,"€19,99",https://www.kappersleverancier.nl/collections/haarproducten/products/dexe-black-hair-shampoo-400ml,www.kappersleverancier.nl/cdn/shop/files/dexe_7148386e-0610-4c8c-9a46-dc517f91902d_512x512.jpg?v=1687171695
8680678831100,Morfose Collagen Hair mask,"€9,59",https://www.kappersleverancier.nl/collections/haarproducten/products/hair-mask-collagen,www.kappersleverancier.nl/cdn/shop/products/hairmask_512x375.jpg?v=1625867637
8681701003136,Morfose Blondeerpoeder Blauw,"€14,99",https://www.kappersleverancier.nl/collections/haarproducten/products/blondeerpoeder-1000ml,www.kappersleverancier.nl/cdn/shop/products/blondeer_465x465.jpg?v=1625867636
8681701000524,Morfose Argan Hair Conditioner,"€5,99",https://www.kappersleverancier.nl/collections/haarproducten/products/morfose-argan-hair-conditioner,www.kappersleverancier.nl/cdn/shop/files/morfose-argan-conditioner_58b91db4-3816-4e97-8943-8333f28b4cbb_512x656.jpg?v=1703238707
8680678820722,Morfose Hair Mousse Ultra Strong,"€4,99",https://www.kappersleverancier.nl/collections/haarproducten/products/morfose-hair-mousse-ultra-strong,www.kappersleverancier.nl/cdn/shop/files/Morfose-Extra-Strong-Mousse_512x2312.jpg?v=1703240201
8680678834859,Morfose Collagen Hair Conditioner,"€5,99",https://www.kappersleverancier.nl/collections/haarproducten/products/morfose-hair-conditioner,www.kappersleverancier.nl/cdn/shop/files/morfose-collagen-conditioner_3aed1a97-951a-49cf-a7b3-995a0b19a669_512x656.jpg?v=1703238994
No barcode found,Nishlady Body Mist,"€5,99",https://www.kappersleverancier.nl/collections/haarproducten/products/nishlady-body-mist,www.kappersleverancier.nl/cdn/shop/files/body_512x512.png?v=1706617127
86820082248,Nishman Shampoo Zout en Parabeen Vrij 400ml,"€4,99",https://www.kappersleverancier.nl/collections/haarproducten/products/nishman-shampoo-zout-en-parabeen-vrij-400ml,www.kappersleverancier.nl/cdn/shop/products/Shampoo400ml_358x779.jpg?v=1676026397
8681701006823,Morfose Silver Shampoo 500ml,"€6,99",https://www.kappersleverancier.nl/collections/haarproducten/products/silver-shampoo-500-ml,www.kappersleverancier.nl/cdn/shop/products/image_5ad2fa15-aee6-4d48-95d7-f871e05fcb71_375x375.jpg?v=1665559042
8682035087069,Nishlady Curl Manifesto Conditioner,"€7,99",https://www.kappersleverancier.nl/collections/haarproducten/products/nishlady-curl-manifesto-conditioner,www.kappersleverancier.nl/cdn/shop/files/cc_512x512.png?v=1695818114
8682035086864,Nishlady Ultimate Volume Shampoo 947 ml,"€5,99",https://www.kappersleverancier.nl/collections/haarproducten/products/nishlady-ultimate-volume-shampoo-976-ml,www.kappersleverancier.nl/cdn/shop/files/vv_512x512.png?v=1695817899
8682035083504,Nishman Shampoo İnca İnchi 1250 ml,"€5,99",https://www.kappersleverancier.nl/collections/haarproducten/products/shampoo-i%CC%87nca-i%CC%87nchi-1250-ml,www.kappersleverancier.nl/cdn/shop/products/image_7a90181a-6431-4587-b29c-35ac0a1cae7b_512x512.png?v=1666628176
8681701000531,Morfose Keratin Two Phase Conditioner,"€4,99",https://www.kappersleverancier.nl/collections/haarproducten/products/morfose-keratin-two-phase-conditioner,www.kappersleverancier.nl/cdn/shop/files/cond-220ml-keratin_500x1786.webp?v=1709112140
8682035087106,Nishlady Deep Detox Shampoo 947 ml,"€6,99",https://www.kappersleverancier.nl/collections/haarproducten/products/nishlady-deep-detox-shampoo-976-ml,www.kappersleverancier.nl/cdn/shop/files/deep_512x512.png?v=1695816725
8682035084143,Nishman Hair Masker Complex,"€5,99",https://www.kappersleverancier.nl/collections/haarproducten/products/nishman-hair-masker-complex,www.kappersleverancier.nl/cdn/shop/products/masker_512x518.png?v=1646392844
850018251099,Level 3 Temporary Hair Color Black,"€9,49",https://www.kappersleverancier.nl/collections/haarproducten/products/level-3-temporary-hair-color-black,www.kappersleverancier.nl/cdn/shop/files/te_512x512.jpg?v=1710428043
8681701001668,Morfose Argan Hair Shampoo,"€5,99",https://www.kappersleverancier.nl/collections/haarproducten/products/morfose-argan-hair-shampoo,www.kappersleverancier.nl/cdn/shop/files/argan_e39ae82a-c556-420e-90cd-0fe002b56d8a_512x1998.webp?v=1709115331
8681701001651,Morfose Keratin Hair Conditioner,"€5,99",https://www.kappersleverancier.nl/collections/haarproducten/products/morfose-keratin-hair-conditioner,www.kappersleverancier.nl/cdn/shop/files/morfose-keratin-conditioner_cdc8bd9b-36b2-4da6-b4c0-30169b2b9dd0_512x651.jpg?v=1703238806
8682035086703,Nishlady Hair Fixing Spray,"€5,99",https://www.kappersleverancier.nl/collections/haarproducten/products/nishlady-hair-fixing-spray,www.kappersleverancier.nl/cdn/shop/files/Hair_Fixing_Spray_512x615.jpg?v=1695818499
8682035087076,Nishlady Curl Manifesto Shampoo 947 ml,"€6,99",https://www.kappersleverancier.nl/collections/haarproducten/products/nishlady-curl-manifesto-shampoo-976-ml,www.kappersleverancier.nl/cdn/shop/files/curl_512x512.png?v=1695816488
8682035087120,Fenerbahce Hair Spray,"€0,99",https://www.kappersleverancier.nl/collections/haarproducten/products/fenerbahce-hair-spray,www.kappersleverancier.nl/cdn/shop/files/hairsp_512x683.jpg?v=1710690277
8682035086048,Nishlady Eyebrow Shaper,"€5,99",https://www.kappersleverancier.nl/collections/haarproducten/products/nishlady-eyebrow-shaper,www.kappersleverancier.nl/cdn/shop/files/ee_512x512.png?v=1706616779
8682035086826,Nishlady Ultimate Volume Conditioner 503 ml,"€6,99",https://www.kappersleverancier.nl/collections/haarproducten/products/nishlady-ultimate-volume-conditioner-503-ml,www.kappersleverancier.nl/cdn/shop/files/nishlady_ultimate-volume_conditioner_512x615.jpg?v=1706620853
850016995469,Level 3 Black Hair Fibers,"€17,99",https://www.kappersleverancier.nl/collections/haarproducten/products/level-3-black-hair-fibers,www.kappersleverancier.nl/cdn/shop/files/hairfiber_512x512.png?v=1710427410
8681701001644,Morfose Collagen Hair Shampoo,"€7,99",https://www.kappersleverancier.nl/collections/haarproducten/products/morfose-collagen-hair-shampoo,www.kappersleverancier.nl/cdn/shop/files/Bubble-Collagen-Shampoo_512x1990.jpg?v=1709115500
8681701000517,Morfose Collagen Two Phase Conditioner,"€4,99",https://www.kappersleverancier.nl/collections/haarproducten/products/morfose-collagen-two-phase-conditioner,www.kappersleverancier.nl/cdn/shop/files/collagen_512x1633.webp?v=1709112043
8682035086710,Nishlady Hair Shining Spray,"€5,99",https://www.kappersleverancier.nl/collections/haarproducten/products/nishlady-hair-shining-spray,www.kappersleverancier.nl/cdn/shop/files/Hair_Shining_Spray_512x615.jpg?v=1706616276
8682035086680,Nishlady Hair Magic Retouch Spray Light Brown,"€5,99",https://www.kappersleverancier.nl/collections/haarproducten/products/nishlady-hair-magic-retouch-spray-light-brown,www.kappersleverancier.nl/cdn/shop/files/Nish-Lady_Magic-Retouch_Spray_Light-Brown_100-ML_Front_512x615.jpg?v=1695819310
8682035086673,Nishlady Hair Magic Retouch Spray Medium Brown,"€5,99",https://www.kappersleverancier.nl/collections/haarproducten/products/nishlady-hair-magic-retouch-spray-medium-brown,www.kappersleverancier.nl/cdn/shop/files/medium_512x615.jpg?v=1695819233
8682035086659,Nishlady Hair Magic Retouch Spray Black,"€5,99",https://www.kappersleverancier.nl/collections/haarproducten/products/nishlady-hair-magic-retouch-spray-black,www.kappersleverancier.nl/cdn/shop/files/Nish-Lady_Magic-Retouch_Spray_Black_100-ML_Front_512x615.jpg?v=1695819091
8682035081784,Fiber Spray Applicator,"€6,99",https://www.kappersleverancier.nl/collections/haarproducten/products/fiber-spray-applicator,www.kappersleverancier.nl/cdn/shop/files/app_1922edaa-69b7-45f7-b436-a22b0c56366f_512x512.png?v=1720623323
